edge_idx,D,M,rho,H,R,P,P_avg,is_bad
2743,0.0,1.5056478,0.0025000002,0.0,0.0,0.0,0.0,0
2744,-0.9462684,0.526185,0.04217067,0.0,0.020997291,0.020997291,0.09906929,0
2745,1.0,0.3375651,0.0025000002,0.00084391277,0.0,-0.00084391277,-0.004175395,0
2746,0.0,1.0757105,0.0025000002,0.0,0.0,0.0,0.0,0
2747,0.0,2.5099914,0.0025000002,0.0,0.0,0.0,0.0,0
2748,1.0,1.0525169,0.0025000002,0.0026312924,0.0,-0.0026312924,-0.005069085,0
2749,0.3444153,0.42870888,0.0025000002,0.0003691348,0.0,-0.0003691348,-0.00045717513,0
2750,0.9022391,0.8953894,0.0025000002,0.0020196384,0.0,-0.0020196384,-0.0017235391,0
2751,0.0,3.198108,0.0025000002,0.0,0.0,0.0,0.0,0
2752,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2753,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2754,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2755,0.94190633,1.1533092,0.0025000002,0.0027157734,0.0,-0.0027157734,-0.0017171488,0
2756,1.0,1.2104853,0.0025000002,0.0030262135,0.0,-0.0030262135,-0.003979682,0
2757,0.0,1.6087089,0.0025000002,0.0,0.0,0.0,0.0,0
2758,-0.94626844,0.8592563,0.04217067,0.0,0.03428843,0.03428843,0.0646678,0
2759,0.3444153,0.7000786,0.0025000002,0.0006027945,0.0,-0.0006027945,-0.00044766808,0
2760,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2761,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2762,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2763,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2764,-0.37366492,0.39161858,0.05,0.0,0.0073167062,0.0073167062,0.031123713,0
2765,1.0,0.5035435,0.0025000002,0.0012588588,0.0,-0.0012588588,-0.0018210618,0
2766,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2767,-0.19468802,0.9699127,0.0025000002,0.0,0.000472076,0.000472076,0.0005053374,0
2768,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2769,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2770,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2771,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2772,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2773,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2774,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2775,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2776,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2777,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2778,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2779,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2780,-0.7166946,0.32679483,0.05,0.0,0.011710605,0.011710605,0.07752476,0
2781,0.0,0.32667467,0.0025000002,0.0,0.0,0.0,0.0,0
2782,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2783,0.0,1.6258802,0.0025000002,0.0,0.0,0.0,0.0,0
2784,-0.13220099,0.66143906,0.05,0.0,0.004372145,0.004372145,0.0072877468,0
2785,-0.42466182,1.8140202,0.0025000002,0.0,0.001925863,0.001925863,0.001205195,0
2786,0.036790915,0.54959387,0.05,0.001011003,0.0,-0.001011003,-0.0022760024,0
2787,1.0,1.2232944,0.0025000002,0.003058236,0.0,-0.003058236,-0.0035581402,0
2788,0.0,1.5249685,0.0025000002,0.0,0.0,0.0,0.0,0
2789,0.99999994,1.631059,0.0025000002,0.0040776473,0.0,-0.0040776473,-0.003853636,0
2790,0.0,5.636438,0.0025000002,0.0,0.0,0.0,0.0,0
2791,-0.7669141,0.92123604,0.021270953,0.0,0.015028118,0.015028118,0.016265063,0
2792,-0.91860247,1.0915378,0.0025000002,0.0,0.0025067236,0.0025067236,0.003466175,0
2793,0.0,0.99758244,0.0025000002,0.0,0.0,0.0,0.0,0
2794,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2795,0.024475086,0.6828464,0.05,0.0008356363,0.0,-0.0008356363,-0.0028653268,0
2796,0.0,9.0,0.0025000002,0.0,0.0,0.0,0.0,0
2797,0.0,7.0,0.0025000002,0.0,0.0,0.0,0.0,0
2798,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2799,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2800,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2801,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2802,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2803,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2804,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2805,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2806,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2807,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2808,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2809,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2810,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2811,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2812,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2813,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2814,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2815,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2816,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2817,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2818,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2819,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2820,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2821,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2822,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2823,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2824,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2825,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2826,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2827,0.0,0.6186476,0.0025000002,0.0,0.0,0.0,0.0,0
2828,-0.94626844,0.9412682,0.04217067,0.0,0.037561093,0.037561093,0.09859009,0
2829,0.0,1.1712023,0.0025000002,0.0,0.0,0.0,0.0,0
2830,0.0,1.2800559,0.0025000002,0.0,0.0,0.0,0.0,0
2831,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2832,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2833,-0.52735937,0.4844074,0.05,0.0,0.012772839,0.012772839,0.031644113,0
2834,1.0,0.98187816,0.0025000002,0.0024546955,0.0,-0.0024546955,-0.0025299815,0
2835,0.0,1.335577,0.0025000002,0.0,0.0,0.0,0.0,0
2836,1.0,0.98187816,0.0025000002,0.0024546955,0.0,-0.0024546955,-0.0025299815,0
2837,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2838,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2839,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2840,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2841,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2842,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2843,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2844,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2845,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2846,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2847,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2848,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2849,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2850,-0.37292925,0.6590419,0.05,0.0,0.0122887995,0.0122887995,0.034114093,0
2851,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
2852,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2853,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2854,0.2909607,1.430045,0.0025000002,0.0010402174,0.0,-0.0010402174,-0.0010241012,0
2855,-0.7636125,0.83782923,0.0140669895,0.0,0.008999735,0.008999735,0.005980682,0
2856,0.9999999,2.5684843,0.0025000002,0.0064212107,0.0,-0.0064212107,-0.0061337985,0
2857,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2858,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2859,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2860,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2861,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2862,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2863,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2864,0.9388505,2.2996805,0.0025000002,0.0053976406,0.0,-0.0053976406,-0.0065971566,0
2865,0.0,2.6589146,0.0025000002,0.0,0.0,0.0,0.0,0
2866,-0.9768918,1.5704678,0.018342461,0.0,0.028140584,0.028140584,0.022675239,0
2867,-0.920465,1.2866621,0.012581049,0.0,0.014900083,0.014900083,0.010152581,0
2868,-0.07927475,2.2211812,0.0140669895,0.0,0.002476966,0.002476966,0.0013784427,0
2869,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2870,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2871,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2872,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2873,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2874,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2875,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2876,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2877,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2878,-0.4906403,0.68278366,0.05,0.0,0.01675006,0.01675006,0.027992925,0
2879,1.0,1.262084,0.0025000002,0.0031552103,0.0,-0.0031552103,-0.0020783918,0
2880,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2881,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2882,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2883,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2884,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2885,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2886,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2887,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2888,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2889,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2890,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2891,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2892,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2893,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2894,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2895,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2896,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2897,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2898,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2899,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2900,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
2901,-0.76691407,0.75218606,0.021270953,0.0,0.012270407,0.012270407,0.046917688,0
2902,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
2903,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2904,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2905,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2906,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2907,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2908,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2909,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2910,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2911,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2912,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2913,-0.22892538,0.27244058,0.05,0.0,0.0031184282,0.0031184282,0.026105164,0
2914,-0.05221238,0.2868544,0.05,0.0,0.0007488675,0.0007488675,0.0042089927,0
2915,0.0,0.5536975,0.0025000002,0.0,0.0,0.0,0.0,0
2916,0.0,4.0,0.0025000002,0.0,0.0,0.0,0.0,0
2917,0.0,4.0,0.0025000002,0.0,0.0,0.0,0.0,0
2918,-0.30261424,0.33918616,0.0025000002,0.0,0.00025660644,0.00025660644,0.0011397471,0
2919,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2920,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2921,0.0,0.83776754,0.0025000002,0.0,0.0,0.0,0.0,0
2922,0.0,0.5906236,0.0025000002,0.0,0.0,0.0,0.0,0
2923,-0.28953034,0.43839467,0.0025000002,0.0,0.00031732142,0.00031732142,0.00092243054,0
2924,-0.7135047,0.7624833,0.0025000002,0.0,0.0013600886,0.0013600886,0.003400724,0
2925,-0.28953034,0.54455096,0.0025000002,0.0,0.00039416007,0.00039416007,0.0006970847,0
2926,0.0,0.5238095,0.0025000002,0.0,0.0,0.0,0.0,0
2927,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2928,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2929,-0.31814864,0.54386836,0.0025000002,0.0,0.00043257748,0.00043257748,0.0010528569,0
2930,0.0,3.2064152,0.0025000002,0.0,0.0,0.0,0.0,0
2931,-0.7135047,1.3255754,0.0025000002,0.0,0.0023645107,0.0023645107,0.004694638,0
2932,-0.7135047,2.6511507,0.0025000002,0.0,0.0047290213,0.0047290213,0.0050851903,0
2933,0.0,1.3887177,0.0025000002,0.0,0.0,0.0,0.0,0
2934,0.8900891,0.4264022,0.0025000002,0.00094884,0.0,-0.00094884,-0.0024545772,0
2935,0.0,0.88765615,0.0025000002,0.0,0.0,0.0,0.0,0
2936,0.0,1.9102395,0.0025000002,0.0,0.0,0.0,0.0,0
2937,0.0,1.5714285,0.0025000002,0.0,0.0,0.0,0.0,0
2938,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2939,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2940,0.78369784,0.39234185,0.0025000002,0.0007686937,0.0,-0.0007686937,-0.002035136,0
2941,0.0,4.0,0.0025000002,0.0,0.0,0.0,0.0,0
2942,-0.37366498,0.26605245,0.05,0.0,0.004970724,0.004970724,0.050459288,0
2943,0.0,0.58877754,0.0025000002,0.0,0.0,0.0,0.0,0
2944,1.0,1.2621896,0.0025000002,0.0031554743,0.0,-0.0031554743,-0.0028328877,0
2945,0.0,2.3956518,0.0025000002,0.0,0.0,0.0,0.0,0
2946,0.0,0.7980709,0.0025000002,0.0,0.0,0.0,0.0,0
2947,0.0,1.437391,0.0025000002,0.0,0.0,0.0,0.0,0
2948,0.0,0.5950758,0.0025000002,0.0,0.0,0.0,0.0,0
2949,0.0,0.567744,0.0025000002,0.0,0.0,0.0,0.0,0
2950,0.9949944,0.82112044,0.0025000002,0.0020425257,0.0,-0.0020425257,-0.006744528,0
2951,1.0,0.67804766,0.0025000002,0.0016951193,0.0,-0.0016951193,-0.002420974,0
2952,0.0,1.2161881,0.0025000002,0.0,0.0,0.0,0.0,0
2953,0.0,1.1483468,0.0025000002,0.0,0.0,0.0,0.0,0
2954,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2955,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2956,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2957,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2958,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2959,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2960,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2961,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2962,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2963,-0.37366492,0.28922954,0.05,0.0,0.0054037464,0.0054037464,0.06825891,0
2964,1.0,1.0041205,0.0025000002,0.0025103013,0.0,-0.0025103013,-0.0028328877,0
2965,0.0,2.6043484,0.0025000002,0.0,0.0,0.0,0.0,0
2966,0.0,0.8675946,0.0025000002,0.0,0.0,0.0,0.0,0
2967,0.0,1.562609,0.0025000002,0.0,0.0,0.0,0.0,0
2968,0.0,0.6469156,0.0025000002,0.0,0.0,0.0,0.0,0
2969,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2970,0.0,0.6172029,0.0025000002,0.0,0.0,0.0,0.0,0
2971,1.0,0.73711556,0.0025000002,0.001842789,0.0,-0.001842789,-0.0030714876,0
2972,0.0,1.3221359,0.0025000002,0.0,0.0,0.0,0.0,0
2973,-0.7166946,0.25835398,0.05,0.0,0.009258045,0.009258045,0.073243946,0
2974,0.99999994,0.58204156,0.0025000002,0.0014551039,0.0,-0.0014551039,-0.0012234773,0
2975,0.0,8.0,0.0025000002,0.0,0.0,0.0,0.0,0
2976,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2977,0.0,0.7870213,0.0025000002,0.0,0.0,0.0,0.0,0
2978,0.0,0.353662,0.0025000002,0.0,0.0,0.0,0.0,0
2979,-0.053615157,0.45260897,0.0025000002,0.0,6.0666753e-05,6.0666753e-05,0.00021622647,0
2980,-0.13220099,0.46770805,0.05,0.0,0.0030915732,0.0030915732,0.0116379615,0
2981,0.0,4.0,0.0025000002,0.0,0.0,0.0,0.0,0
2982,-0.42466182,1.2827059,0.0025000002,0.0,0.0013617907,0.0013617907,0.0011601431,0
2983,0.0,13.0,0.0025000002,0.0,0.0,0.0,0.0,0
2984,0.4266585,0.7902469,0.0025000002,0.0008429139,0.0,-0.0008429139,-0.0009780239,0
2985,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2986,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2987,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2988,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2989,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2990,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2991,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2992,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2993,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2994,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2995,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2996,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2997,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2998,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2999,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3000,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3001,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3002,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3003,-0.7166946,0.27619207,0.05,0.0,0.009897268,0.009897268,0.08498165,0
3004,0.0,2.4399672,0.0025000002,0.0,0.0,0.0,0.0,0
3005,0.0,2.788534,0.0025000002,0.0,0.0,0.0,0.0,0
3006,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
3007,0.0,1.3741196,0.0025000002,0.0,0.0,0.0,0.0,0
3008,-0.535069,0.40643033,0.0025000002,0.0,0.0005436707,0.0005436707,0.0012973056,0
3009,0.0,0.90318924,0.0025000002,0.0,0.0,0.0,0.0,0
3010,0.902239,1.1874201,0.0025000002,0.002678342,0.0,-0.002678342,-0.0018671029,0
3011,0.99999994,1.7717927,0.0025000002,0.0044294815,0.0,-0.0044294815,-0.0036431784,0
3012,-0.94626844,0.9412682,0.04217067,0.0,0.037561093,0.037561093,0.06644962,0
3013,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3014,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3015,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3016,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3017,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3018,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3019,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3020,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3021,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3022,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3023,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3024,0.12425576,0.8115117,0.05,0.00504175,0.0,-0.00504175,-0.0057943035,0
3025,0.99192435,0.7620539,0.0025000002,0.0018897497,0.0,-0.0018897497,-0.0023048823,0
3026,0.99799526,1.1260766,0.0025000002,0.0028095478,0.0,-0.0028095478,-0.0033437936,0
3027,0.078416005,3.3205495,0.0025000002,0.0006509606,0.0,-0.0006509606,-0.00035439944,0
3028,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
3029,-0.9225241,0.6517414,0.0025000002,0.0,0.001503118,0.001503118,0.0023192891,0
3030,1.0,0.8932476,0.0025000002,0.0022331192,0.0,-0.0022331192,-0.003425992,0
3031,0.94190633,0.8155129,0.0025000002,0.0019203421,0.0,-0.0019203421,-0.0012965449,0
3032,-0.94626844,0.6075861,0.04217067,0.0,0.024245584,0.024245584,0.056618698,0
3033,0.0,1.0,0.0025000002,0.0,0.0,0.0,0.0,0
3034,1.0,0.97065556,0.0025000002,0.002426639,0.0,-0.002426639,-0.0035227519,0
3035,0.99999994,0.7318398,0.0025000002,0.0018295994,0.0,-0.0018295994,-0.0029804187,0
3036,0.0,1.0,0.0025000002,0.0,0.0,0.0,0.0,0
3037,0.93915975,0.8232787,0.0025000002,0.0019329758,0.0,-0.0019329758,-0.0030527124,0
3038,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
3039,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3040,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3041,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3042,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3043,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3044,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3045,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3046,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3047,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3048,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3049,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3050,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3051,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3052,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3053,-0.9462684,1.05237,0.04217067,0.0,0.041994583,0.041994583,0.046203572,0
3054,-0.10237408,2.8262098,0.0025000002,0.0,0.0007233266,0.0007233266,0.0005839019,0
3055,0.0,2.572141,0.0025000002,0.0,0.0,0.0,0.0,0
3056,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3057,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3058,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3059,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3060,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3061,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3062,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3063,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3064,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3065,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3066,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3067,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3068,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3069,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3070,1.0,1.6894685,0.0025000002,0.0042236717,0.0,-0.0042236717,-0.0034971102,0
3071,-0.9462684,1.05237,0.04217067,0.0,0.041994583,0.041994583,0.05874283,0
3072,0.0,1.0,0.0025000002,0.0,0.0,0.0,0.0,0
3073,0.40171546,0.35846445,0.05,0.0072000353,0.0,-0.0072000353,-0.02535289,0
3074,-0.78732276,0.35653195,0.04217067,0.0,0.011837549,0.011837549,0.023576932,0
3075,0.9999999,0.27082473,0.0025000002,0.0006770618,0.0,-0.0006770618,-0.0007117141,0
3076,-0.8588364,0.49490166,0.0025000002,0.0,0.0010625989,0.0010625989,0.0010377693,0
3077,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3078,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3079,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3080,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3081,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3082,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3083,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3084,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3085,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3086,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3087,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3088,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3089,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3090,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3091,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3092,1.0,1.2609382,0.0025000002,0.0031523455,0.0,-0.0031523455,-0.0037042513,0
3093,-0.94626844,0.9412682,0.04217067,0.0,0.037561093,0.037561093,0.0646219,0
3094,0.0,1.1726226,0.0025000002,0.0,0.0,0.0,0.0,0
3095,0.0,1.0,0.0025000002,0.0,0.0,0.0,0.0,0
3096,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3097,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
3098,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
