edge_idx,D,M,rho,H,R,P,P_avg,is_bad
1970,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
1971,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
1972,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
1973,-0.21180663,3.1145751,0.0025000002,0.0,0.0016492193,0.0016492193,0.0013005814,0
1974,-0.24092112,2.2003322,0.0025000002,0.0,0.0013252663,0.0013252663,0.0009996735,0
1975,-0.8725095,0.8855041,0.012311298,0.0,0.009511841,0.009511841,0.010572933,0
1976,0.0,8.290071,0.0025000002,0.0,0.0,0.0,0.0,0
1977,0.0,1.8359541,0.0025000002,0.0,0.0,0.0,0.0,0
1978,0.93194777,2.7231643,0.0025000002,0.006344618,0.0,-0.006344618,-0.0061414284,0
1979,0.0,1.2840755,0.0025000002,0.0,0.0,0.0,0.0,0
1980,-0.87250936,0.6261461,0.012311298,0.0,0.006725888,0.006725888,0.006122672,0
1981,0.9999999,2.5242553,0.0025000002,0.006310638,0.0,-0.006310638,-0.006091701,0
1982,0.9999999,1.5854905,0.0025000002,0.003963726,0.0,-0.003963726,-0.0064672604,0
1983,0.0,2.413532,0.0025000002,0.0,0.0,0.0,0.0,0
1984,0.0,2.3510702,0.0025000002,0.0,0.0,0.0,0.0,0
1985,0.0,4.0,0.0025000002,0.0,0.0,0.0,0.0,0
1986,1.0,1.1283345,0.05,0.056416728,0.0,-0.056416728,-0.06370294,0
1987,0.0,5.185231,0.0025000002,0.0,0.0,0.0,0.0,0
1988,1.0,2.1631594,0.0025000002,0.0054078987,0.0,-0.0054078987,-0.0043640565,0
1989,1.0,2.438117,0.0025000002,0.006095293,0.0,-0.006095293,-0.0046128104,0
1990,-0.94655013,0.23914196,0.05,0.0,0.011317993,0.011317993,0.020314872,0
1991,-0.98779166,0.57918894,0.0025000002,0.0,0.0014302952,0.0014302952,0.0039607934,0
1992,-0.9679842,0.36917758,0.0025000002,0.0,0.0008933952,0.0008933952,0.0011554366,0
1993,0.0,0.7446535,0.0025000002,0.0,0.0,0.0,0.0,0
1994,-0.98412883,0.46464095,0.0025000002,0.0,0.0011431664,0.0011431664,0.0031629095,0
1995,-0.98189896,0.8291879,0.0025000002,0.0,0.0020354472,0.0020354472,0.002318514,0
1996,0.0,0.41225013,0.0025000002,0.0,0.0,0.0,0.0,0
1997,0.6061862,1.0,0.05,0.03030931,0.0,-0.03030931,-0.060137335,0
1998,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
1999,0.60120314,4.5172396,0.0025000002,0.006789447,0.0,-0.006789447,-0.004054089,0
2000,0.0,2.5144234,0.0025000002,0.0,0.0,0.0,0.0,0
2001,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2002,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2003,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2004,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2005,0.99324876,1.4569485,0.05,0.07235561,0.0,-0.07235561,-0.089451686,0
2006,-0.89410377,0.37808013,0.017726487,0.0,0.0059923124,0.0059923124,0.0052299434,0
2007,0.9944699,0.58291346,0.0025000002,0.0014492248,0.0,-0.0014492248,-0.0017944524,0
2008,0.99337435,1.1679468,0.0025000002,0.0029005213,0.0,-0.0029005213,-0.0031633773,0
2009,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
2010,0.9933743,1.438713,0.0025000002,0.0035729513,0.0,-0.0035729513,-0.002997832,0
2011,0.9892461,1.0136274,0.0025000002,0.0025068177,0.0,-0.0025068177,-0.003563905,0
2012,0.9829787,1.0802041,0.0025000002,0.0026545443,0.0,-0.0026545443,-0.002734044,0
2013,0.9886935,0.66014284,0.0025000002,0.0016316974,0.0,-0.0016316974,-0.0031985822,0
2014,0.9933743,0.4765267,0.0025000002,0.0011834236,0.0,-0.0011834236,-0.0017337892,0
2015,0.0,3.0619552,0.0025000002,0.0,0.0,0.0,0.0,0
2016,1.0,0.5577806,0.0025000002,0.0013944517,0.0,-0.0013944517,-0.0013168908,0
2017,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2018,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2019,-0.95913404,1.2057219,0.042331494,0.0,0.04895421,0.04895421,0.08537947,0
2020,0.0,2.2694855,0.0025000002,0.0,0.0,0.0,0.0,0
2021,0.0,3.4549153,0.0025000002,0.0,0.0,0.0,0.0,0
2022,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2023,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2024,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2025,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2026,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2027,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2028,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2029,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2030,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2031,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2032,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2033,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2034,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2035,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2036,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2037,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2038,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2039,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2040,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2041,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2042,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2043,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2044,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2045,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2046,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2047,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2048,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2049,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2050,-0.22426245,0.44445124,0.05,0.0,0.0049836864,0.0049836864,0.021977255,0
2051,-0.38793865,0.39023414,0.0025000002,0.0,0.0003784673,0.0003784673,0.0014134393,0
2052,0.0,0.8403319,0.0025000002,0.0,0.0,0.0,0.0,0
2053,0.0,1.1432592,0.0025000002,0.0,0.0,0.0,0.0,0
2054,0.0,0.6304323,0.0025000002,0.0,0.0,0.0,0.0,0
2055,0.0,1.0264013,0.0025000002,0.0,0.0,0.0,0.0,0
2056,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2057,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2058,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2059,-0.9591339,1.3922477,0.042331494,0.0,0.056527447,0.056527447,0.059746325,0
2060,0.9999999,1.4173613,0.0025000002,0.003543403,0.0,-0.003543403,-0.0023331929,0
2061,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2062,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2063,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2064,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2065,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2066,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2067,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2068,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2069,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2070,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2071,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2072,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2073,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2074,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2075,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2076,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2077,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2078,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2079,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2080,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2081,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2082,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2083,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2084,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2085,0.99999994,0.4791064,0.05,0.02395532,0.0,-0.02395532,-0.46197766,0
2086,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2087,0.0,8.0,0.0025000002,0.0,0.0,0.0,0.0,0
2088,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2089,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2090,0.0,8.0,0.0025000002,0.0,0.0,0.0,0.0,0
2091,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
2092,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
2093,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2094,0.0,9.0,0.0025000002,0.0,0.0,0.0,0.0,0
2095,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2096,0.0,21.0,0.0025000002,0.0,0.0,0.0,0.0,0
2097,0.0,4.0,0.0025000002,0.0,0.0,0.0,0.0,0
2098,0.0,4.0,0.0025000002,0.0,0.0,0.0,0.0,0
2099,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
2100,0.0,4.0,0.0025000002,0.0,0.0,0.0,0.0,0
2101,0.0,1.2389164,0.0025000002,0.0,0.0,0.0,0.0,0
2102,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2103,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2104,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2105,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2106,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2107,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2108,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2109,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2110,0.99999994,2.522901,0.0025000002,0.0063072527,0.0,-0.0063072527,-0.005466641,0
2111,-0.87250936,0.9900238,0.012311298,0.0,0.010634561,0.010634561,0.0073298863,0
2112,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2113,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2114,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2115,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2116,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2117,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2118,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2119,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2120,1.0,0.95361674,0.05,0.047680836,0.0,-0.047680836,-0.07267832,0
2121,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2122,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2123,-0.3232314,1.4219363,0.0025000002,0.0,0.0011490362,0.0011490362,0.0007969282,0
2124,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
2125,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2126,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2127,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2128,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2129,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2130,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2131,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2132,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2133,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2134,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2135,1.0000001,1.2671735,0.05,0.06335869,0.0,-0.06335869,-0.13167936,0
2136,0.0,1.4675306,0.0025000002,0.0,0.0,0.0,0.0,0
2137,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2138,0.0,1.7266965,0.0025000002,0.0,0.0,0.0,0.0,0
2139,0.80701196,1.0734924,0.05,0.04331606,0.0,-0.04331606,-0.029873524,0
2140,-0.93594974,0.5461398,0.017726487,0.0,0.00906106,0.00906106,0.013448726,0
2141,0.0,1.7218086,0.0025000002,0.0,0.0,0.0,0.0,0
2142,-0.40213093,2.706928,0.0025000002,0.0,0.002721349,0.002721349,0.0029720478,0
2143,0.31538552,1.9611387,0.0025000002,0.001546287,0.0,-0.001546287,-0.0010925966,0
2144,0.0,1.5089244,0.0025000002,0.0,0.0,0.0,0.0,0
2145,1.0,2.6669493,0.0025000002,0.0066673737,0.0,-0.0066673737,-0.008358774,0
2146,0.0,2.3423808,0.0025000002,0.0,0.0,0.0,0.0,0
2147,-0.9845005,1.0235262,0.0025000002,0.0,0.0025191554,0.0025191554,0.00237564,0
2148,0.38051665,3.0989442,0.0025000002,0.0029479999,0.0,-0.0029479999,-0.001838702,0
2149,-0.98453474,1.9455125,0.0025000002,0.0,0.004788562,0.004788562,0.0026758646,0
2150,0.94991326,0.99518514,0.0025000002,0.002363349,0.0,-0.002363349,-0.0018694336,0
2151,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2152,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2153,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2154,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2155,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2156,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2157,1.0000001,1.0432575,0.0025000002,0.0026081442,0.0,-0.0026081442,-0.0029094638,0
2158,0.0,1.7387627,0.0025000002,0.0,0.0,0.0,0.0,0
2159,0.96080285,1.3233199,0.0025000002,0.0031786242,0.0,-0.0031786242,-0.0019054872,0
2160,-0.9591341,0.9844676,0.042331494,0.0,0.03997094,0.03997094,0.06742685,0
2161,-0.9696933,1.2444996,0.0025000002,0.0,0.0030169573,0.0030169573,0.002860601,0
2162,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2163,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2164,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2165,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2166,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2167,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2168,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2169,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2170,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2171,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2172,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2173,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2174,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2175,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2176,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2177,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2178,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2179,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2180,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2181,1.0,1.2543863,0.05,0.062719315,0.0,-0.062719315,-0.05749838,0
2182,1.0,1.9614047,0.0025000002,0.004903512,0.0,-0.004903512,-0.00364482,0
2183,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2184,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2185,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2186,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2187,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2188,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2189,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2190,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2191,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2192,-0.7840234,0.9680652,0.018514676,0.0,0.014052375,0.014052375,0.008636861,0
2193,0.99999994,1.8311003,0.0025000002,0.004577751,0.0,-0.004577751,-0.005761478,0
2194,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2195,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2196,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2197,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2198,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2199,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2200,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2201,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2202,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2203,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2204,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2205,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2206,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2207,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2208,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2209,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2210,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2211,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2212,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2213,0.7410964,1.3636174,0.05,0.050528597,0.0,-0.050528597,-0.05622886,0
2214,0.9416472,1.3901794,0.05,0.065452926,0.0,-0.065452926,-0.06913585,0
2215,0.99892557,1.6287386,0.0025000002,0.0040674717,0.0,-0.0040674717,-0.0042306758,0
2216,0.9966008,7.160292,0.0025000002,0.017839883,0.0,-0.017839883,-0.010193907,0
2217,0.0,1.089408,0.0025000002,0.0,0.0,0.0,0.0,0
2218,1.0,0.76155376,0.05,0.03807769,0.0,-0.03807769,-0.09043744,0
2219,0.0,3.1016493,0.0025000002,0.0,0.0,0.0,0.0,0
2220,0.9897232,1.5920211,0.0025000002,0.003939151,0.0,-0.003939151,-0.003971667,0
2221,0.98972327,2.7330248,0.0025000002,0.006762346,0.0,-0.006762346,-0.005268763,0
2222,0.0,3.3430293,0.0025000002,0.0,0.0,0.0,0.0,0
2223,0.0,4.0,0.0025000002,0.0,0.0,0.0,0.0,0
2224,-0.9493562,1.9727727,0.017726487,0.0,0.0331993,0.0331993,0.0220231,0
2225,-0.98779166,2.6286073,0.0025000002,0.0,0.0064912913,0.0064912913,0.0039607934,0
2226,0.99915683,1.6796933,0.0025000002,0.004195693,0.0,-0.004195693,-0.0053148726,0
2227,-0.67241913,1.5803589,0.01178304,0.0,0.012521408,0.012521408,0.00705489,0
2228,0.9999999,0.88953525,0.05,0.044476755,0.0,-0.044476755,-0.07712978,0
2229,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2230,0.99999994,0.5939353,0.05,0.029696764,0.0,-0.029696764,-0.033006795,0
2231,-0.15414563,0.4494605,0.0025000002,0.0,0.00017320595,0.00017320595,0.00024433073,0
2232,0.99763465,3.7393718,0.0025000002,0.009326317,0.0,-0.009326317,-0.005061843,0
2233,0.99763465,2.125492,0.0025000002,0.0053011617,0.0,-0.0053011617,-0.0031503583,0
2234,0.14704907,1.3589501,0.0025000002,0.0004995809,0.0,-0.0004995809,-0.0010562997,0
2235,0.99999994,0.78466916,0.0025000002,0.001961673,0.0,-0.001961673,-0.00226483,0
2236,0.99763465,1.8528867,0.0025000002,0.00462126,0.0,-0.00462126,-0.0027093145,0
2237,0.0,2.116295,0.0025000002,0.0,0.0,0.0,0.0,0
2238,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2239,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2240,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2241,-0.9650579,2.3019154,0.0025000002,0.0,0.0055537047,0.0055537047,0.0054282947,0
2242,-0.7840234,0.9680652,0.018514676,0.0,0.014052375,0.014052375,0.012847406,0
2243,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2244,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2245,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2246,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2247,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2248,0.9999999,2.4171696,0.0025000002,0.006042924,0.0,-0.006042924,-0.005596387,0
2249,0.99999994,1.8504115,0.0025000002,0.0046260287,0.0,-0.0046260287,-0.005466641,0
2250,0.0,1.2723109,0.0025000002,0.0,0.0,0.0,0.0,0
2251,-0.87250936,0.8083511,0.012311298,0.0,0.008683084,0.008683084,0.006582042,0
2252,1.0,1.2870463,0.05,0.06435232,0.0,-0.06435232,-0.057176158,0
2253,0.14498256,1.9759129,0.0025000002,0.00071618235,0.0,-0.00071618235,-0.000675727,0
2254,0.0,2.751218,0.0025000002,0.0,0.0,0.0,0.0,0
2255,1.0000001,1.2843132,0.0025000002,0.0032107835,0.0,-0.0032107835,-0.0029094638,0
2256,0.9608028,1.4496244,0.0025000002,0.0034820081,0.0,-0.0034820081,-0.0020223488,0
2257,-0.95913404,1.0784303,0.042331494,0.0,0.04378597,0.04378597,0.06410815,0
2258,0.25841743,1.8997042,0.0025000002,0.0012272918,0.0,-0.0012272918,-0.0008213491,0
2259,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2260,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2261,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2262,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2263,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2264,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2265,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2266,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2267,0.12902369,3.0391078,0.05,0.019605845,0.0,-0.019605845,-0.013491411,0
2268,-0.94604445,0.9477226,0.017726487,0.0,0.01589335,0.01589335,0.031898428,0
2269,0.0,1.0,0.0025000002,0.0,0.0,0.0,0.0,0
2270,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2271,-0.6829477,1.0684978,0.01178304,0.0,0.008598415,0.008598415,0.0049171457,0
2272,0.9960149,2.5017786,0.0025000002,0.006229522,0.0,-0.006229522,-0.00541359,0
2273,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2274,-0.9085885,1.0554003,0.05,0.0,0.04794623,0.04794623,0.053590212,0
2275,-0.90858847,0.8006993,0.0025000002,0.0,0.0018187654,0.0018187654,0.0029274474,0
2276,-0.9085884,0.89399225,0.0025000002,0.0,0.0020306776,0.0020306776,0.0031950974,0
2277,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2278,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2279,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2280,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2281,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2282,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2283,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2284,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2285,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2286,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2287,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2288,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2289,-0.7089335,1.0640633,0.05,0.0,0.037717506,0.037717506,0.023861486,0
2290,1.0,2.7144237,0.0025000002,0.0067860596,0.0,-0.0067860596,-0.0059625674,0
2291,1.0,2.7144237,0.0025000002,0.0067860596,0.0,-0.0067860596,-0.0059625674,0
2292,-0.754398,0.81750816,0.018514676,0.0,0.011418492,0.011418492,0.0071406756,0
2293,-0.61796343,0.98644394,0.0025000002,0.0,0.0015239659,0.0015239659,0.0010721269,0
2294,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2295,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2296,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2297,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2298,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2299,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2300,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2301,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2302,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2303,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2304,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2305,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2306,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2307,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2308,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2309,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2310,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2311,1.0000001,0.73659223,0.05,0.036829617,0.0,-0.036829617,-0.1029949,0
2312,0.0,2.2245684,0.0025000002,0.0,0.0,0.0,0.0,0
2313,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2314,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2315,0.0,3.0443254,0.0025000002,0.0,0.0,0.0,0.0,0
2316,1.0,1.4683336,0.0025000002,0.0036708342,0.0,-0.0036708342,-0.0063564135,0
2317,0.0,4.0,0.0025000002,0.0,0.0,0.0,0.0,0
2318,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2319,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2320,-0.87250936,0.9900238,0.012311298,0.0,0.010634561,0.010634561,0.021429865,0
2321,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2322,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
