edge_idx,D,M,rho,H,R,P,P_avg,is_bad
2047,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2048,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2049,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2050,-0.27052772,0.4577823,0.05,0.0,0.0061921403,0.0061921403,0.02743669,0
2051,-0.37710333,0.5017326,0.0025000002,0.0,0.00047301262,0.00047301262,0.0013682955,0
2052,0.0,0.92297614,0.0025000002,0.0,0.0,0.0,0.0,0
2053,0.0,1.0435383,0.0025000002,0.0,0.0,0.0,0.0,0
2054,0.0,0.5022251,0.0025000002,0.0,0.0,0.0,0.0,0
2055,0.0,0.973864,0.0025000002,0.0,0.0,0.0,0.0,0
2056,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2057,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2058,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2059,-0.95324343,1.3862025,0.042186733,0.0,0.055745058,0.055745058,0.05907411,0
2060,1.0,1.381011,0.0025000002,0.0034525278,0.0,-0.0034525278,-0.0022865538,0
2061,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2062,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2063,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2064,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2065,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2066,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2067,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2068,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2069,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2070,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2071,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2072,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2073,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2074,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2075,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2076,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2077,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2078,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2079,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2080,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2081,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2082,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2083,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2084,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2085,1.0,0.45462683,0.05,0.022731341,0.0,-0.022731341,-0.4613657,0
2086,0.0,4.0,0.0025000002,0.0,0.0,0.0,0.0,0
2087,0.0,7.0,0.0025000002,0.0,0.0,0.0,0.0,0
2088,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2089,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2090,0.0,7.0,0.0025000002,0.0,0.0,0.0,0.0,0
2091,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
2092,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
2093,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2094,0.0,9.0,0.0025000002,0.0,0.0,0.0,0.0,0
2095,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2096,0.0,19.0,0.0025000002,0.0,0.0,0.0,0.0,0
2097,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2098,0.0,4.0,0.0025000002,0.0,0.0,0.0,0.0,0
2099,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
2100,0.0,1.6286305,0.0025000002,0.0,0.0,0.0,0.0,0
2101,0.0,1.1456316,0.0025000002,0.0,0.0,0.0,0.0,0
2102,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2103,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2104,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2105,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2106,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2107,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2108,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2109,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2110,1.0,2.261091,0.0025000002,0.005652728,0.0,-0.005652728,-0.0050046435,0
2111,-0.8366818,1.14303,0.012975546,0.0,0.012409195,0.012409195,0.0076016886,0
2112,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2113,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2114,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2115,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2116,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2117,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2118,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2119,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2120,1.0,1.0535226,0.05,0.05267613,0.0,-0.05267613,-0.08758743,0
2121,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2122,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2123,-0.37642938,1.0020874,0.0025000002,0.0,0.00094303786,0.00094303786,0.00074110617,0
2124,0.0,5.0,0.0025000002,0.0,0.0,0.0,0.0,0
2125,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2126,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2127,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2128,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2129,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2130,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2131,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2132,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2133,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2134,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2135,1.0,1.3145405,0.05,0.065727025,0.0,-0.065727025,-0.13286352,0
2136,0.0,1.3229812,0.0025000002,0.0,0.0,0.0,0.0,0
2137,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2138,0.0,1.5852636,0.0025000002,0.0,0.0,0.0,0.0,0
2139,-0.2131123,0.94516677,0.05,0.0,0.010071333,0.010071333,0.0069845924,0
2140,-0.9223068,0.50956553,0.018018294,0.0,0.008468161,0.008468161,0.01579061,0
2141,0.0,1.5545886,0.0025000002,0.0,0.0,0.0,0.0,0
2142,-0.4835075,1.7518296,0.0025000002,0.0,0.0021175572,0.0021175572,0.0033267247,0
2143,0.38243714,1.4524415,0.0025000002,0.001388669,0.0,-0.001388669,-0.0010974681,0
2144,0.0,1.6032449,0.0025000002,0.0,0.0,0.0,0.0,0
2145,1.0,1.828032,0.0025000002,0.0045700804,0.0,-0.0045700804,-0.007071063,0
2146,0.0,2.141888,0.0025000002,0.0,0.0,0.0,0.0,0
2147,-0.97440684,1.2799615,0.0025000002,0.0,0.0031180084,0.0031180084,0.0026185052,0
2148,0.3547514,2.324647,0.0025000002,0.0020616795,0.0,-0.0020616795,-0.0014235621,0
2149,-0.9741746,1.8363256,0.0025000002,0.0,0.004472255,0.004472255,0.002571175,0
2150,0.5075468,0.9033536,0.0025000002,0.0011462356,0.0,-0.0011462356,-0.0007600464,0
2151,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2152,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2153,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2154,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2155,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2156,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2157,1.0,1.0338112,0.0025000002,0.0025845282,0.0,-0.0025845282,-0.0028636644,0
2158,0.0,1.9026917,0.0025000002,0.0,0.0,0.0,0.0,0
2159,0.95135903,1.3618405,0.0025000002,0.0032389986,0.0,-0.0032389986,-0.0019076609,0
2160,-0.95324343,0.98019314,0.042186733,0.0,0.039417706,0.039417706,0.06582992,0
2161,-0.9680355,1.2249397,0.0025000002,0.0,0.002964463,0.002964463,0.0029425079,0
2162,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2163,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2164,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2165,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2166,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2167,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2168,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2169,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2170,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2171,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2172,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2173,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2174,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2175,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2176,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2177,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2178,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2179,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2180,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2181,0.99999994,1.0965474,0.05,0.054827366,0.0,-0.054827366,-0.07548775,0
2182,0.99999994,1.7573739,0.0025000002,0.0043934346,0.0,-0.0043934346,-0.004793014,0
2183,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2184,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2185,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2186,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2187,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2188,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2189,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2190,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2191,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2192,-0.8146985,1.1030632,0.019892909,0.0,0.01787704,0.01787704,0.010362988,0
2193,1.0,2.7689245,0.0025000002,0.0069223116,0.0,-0.0069223116,-0.005741422,0
2194,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2195,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2196,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2197,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2198,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2199,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2200,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2201,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2202,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2203,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2204,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2205,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2206,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2207,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2208,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2209,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2210,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2211,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2212,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2213,0.99915975,1.2930423,0.05,0.06459779,0.0,-0.06459779,-0.074673,0
2214,0.99909675,1.5269072,0.05,0.07627641,0.0,-0.07627641,-0.079005644,0
2215,0.8676168,1.7013676,0.0025000002,0.003690338,0.0,-0.003690338,-0.0036687392,0
2216,0.9966206,9.81775,0.0025000002,0.024461431,0.0,-0.024461431,-0.013459029,0
2217,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2218,1.0,0.79465723,0.05,0.039732862,0.0,-0.039732862,-0.08493903,0
2219,0.0,3.305518,0.0025000002,0.0,0.0,0.0,0.0,0
2220,0.99283063,1.3880924,0.0025000002,0.003445352,0.0,-0.003445352,-0.003948112,0
2221,0.99283063,1.9093025,0.0025000002,0.0047390354,0.0,-0.0047390354,-0.0043600085,0
2222,0.0,2.668123,0.0025000002,0.0,0.0,0.0,0.0,0
2223,0.0,4.0,0.0025000002,0.0,0.0,0.0,0.0,0
2224,-0.9449966,1.9354091,0.018018294,0.0,0.032954648,0.032954648,0.025948614,0
2225,-0.97781354,3.0731819,0.0025000002,0.0,0.0075124977,0.0075124977,0.004676831,0
2226,0.9985775,2.1338265,0.0025000002,0.0053269784,0.0,-0.0053269784,-0.0059856214,0
2227,-0.8313027,1.4551092,0.012145404,0.0,0.0146915205,0.0146915205,0.009732801,0
2228,1.0000001,0.95683384,0.05,0.0478417,0.0,-0.0478417,-0.05240334,0
2229,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2230,1.0,0.61510605,0.05,0.030755302,0.0,-0.030755302,-0.036949974,0
2231,-0.15850216,0.5892717,0.0025000002,0.0,0.00023350213,0.00023350213,0.00029659964,0
2232,0.999087,4.488072,0.0025000002,0.011209936,0.0,-0.011209936,-0.0060519166,0
2233,0.999087,1.0942191,0.0025000002,0.0027330501,0.0,-0.0027330501,-0.0019362754,0
2234,0.10567936,1.5370814,0.0025000002,0.00040609448,0.0,-0.00040609448,-0.00070580177,0
2235,1.0,0.80841625,0.0025000002,0.0020210408,0.0,-0.0020210408,-0.002535914,0
2236,0.999087,2.7704496,0.0025000002,0.006919801,0.0,-0.006919801,-0.003945785,0
2237,0.0,2.1529026,0.0025000002,0.0,0.0,0.0,0.0,0
2238,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2239,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2240,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2241,-0.97036284,2.4655507,0.0025000002,0.0,0.005981197,0.005981197,0.0047595906,0
2242,-0.8146985,1.1030632,0.019892909,0.0,0.01787704,0.01787704,0.013327163,0
2243,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2244,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2245,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2246,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2247,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2248,1.0,2.3766913,0.0025000002,0.0059417286,0.0,-0.0059417286,-0.004821154,0
2249,1.0,1.7426237,0.0025000002,0.0043565594,0.0,-0.0043565594,-0.0050046435,0
2250,0.0,1.3589598,0.0025000002,0.0,0.0,0.0,0.0,0
2251,-0.8366818,0.88538724,0.012975546,0.0,0.009612121,0.009612121,0.0062102145,0
2252,0.99999994,1.19484,0.05,0.059741993,0.0,-0.059741993,-0.074966334,0
2253,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2254,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2255,1.0,1.2571201,0.0025000002,0.0031428006,0.0,-0.0031428006,-0.0028636644,0
2256,0.95135903,1.4918215,0.0025000002,0.003548145,0.0,-0.003548145,-0.0020336644,0
2257,-0.9532435,1.0737478,0.042186733,0.0,0.043179937,0.043179937,0.063138396,0
2258,0.19127038,1.8588738,0.0025000002,0.0008888688,0.0,-0.0008888688,-0.00060738326,0
2259,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2260,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2261,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2262,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2263,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2264,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2265,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2266,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2267,0.14548731,3.0110025,0.05,0.021903133,0.0,-0.021903133,-0.013575695,0
2268,-0.9331979,1.09422,0.018018294,0.0,0.018398909,0.018398909,0.028355755,0
2269,0.0,1.0,0.0025000002,0.0,0.0,0.0,0.0,0
2270,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2271,-0.84415936,0.96875906,0.012145404,0.0,0.009932354,0.009932354,0.007478874,0
2272,0.9929555,3.3044918,0.0025000002,0.008203033,0.0,-0.008203033,-0.007216722,0
2273,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2274,-0.8915695,0.9202388,0.05,0.0,0.04102284,0.04102284,0.050333075,0
2275,-0.8915695,1.0457073,0.0025000002,0.0,0.002330802,0.002330802,0.0031379182,0
2276,-0.89156944,0.95407516,0.0025000002,0.0,0.0021265608,0.0021265608,0.0031719897,0
2277,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2278,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2279,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2280,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2281,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2282,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2283,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2284,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2285,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2286,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2287,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2288,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2289,-0.49351063,1.1874291,0.05,0.0,0.029300444,0.029300444,0.017847398,0
2290,1.0,2.9617093,0.0025000002,0.007404274,0.0,-0.007404274,-0.006396072,0
2291,1.0,2.9617093,0.0025000002,0.007404274,0.0,-0.007404274,-0.006396072,0
2292,-0.78191316,0.81636494,0.019892909,0.0,0.012698171,0.012698171,0.008074415,0
2293,-0.8455525,1.1348984,0.0025000002,0.0,0.0023990409,0.0023990409,0.0014201296,0
2294,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2295,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2296,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2297,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2298,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2299,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2300,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2301,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2302,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2303,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2304,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2305,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2306,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2307,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2308,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2309,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2310,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2311,1.0,0.92871606,0.05,0.046435803,0.0,-0.046435803,-0.11408828,0
2312,0.0,2.3198898,0.0025000002,0.0,0.0,0.0,0.0,0
2313,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2314,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2315,0.0,3.1148112,0.0025000002,0.0,0.0,0.0,0.0,0
2316,0.99999994,1.523525,0.0025000002,0.0038088125,0.0,-0.0038088125,-0.0061108875,0
2317,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2318,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2319,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2320,-0.8366818,0.9898931,0.012975546,0.0,0.010746678,0.010746678,0.021657944,0
2321,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2322,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2323,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2324,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2325,-0.10271332,2.3586078,0.0025000002,0.0,0.00060565106,0.00060565106,0.0003693047,0
2326,0.0,2.2317107,0.0025000002,0.0,0.0,0.0,0.0,0
2327,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2328,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2329,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2330,-0.92952085,0.7669977,0.018018294,0.0,0.012845969,0.012845969,0.043323457,0
2331,0.0,1.7469518,0.0025000002,0.0,0.0,0.0,0.0,0
2332,0.0,3.340847,0.0025000002,0.0,0.0,0.0,0.0,0
2333,0.0,7.0,0.0025000002,0.0,0.0,0.0,0.0,0
2334,0.0,3.0,0.0025000002,0.0,0.0,0.0,0.0,0
2335,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2336,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2337,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2338,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2339,0.0,2.3482575,0.0025000002,0.0,0.0,0.0,0.0,0
2340,0.0,2.3482575,0.0025000002,0.0,0.0,0.0,0.0,0
2341,0.0,2.9175227,0.0025000002,0.0,0.0,0.0,0.0,0
2342,-0.8366818,0.8082443,0.012975546,0.0,0.008774626,0.008774626,0.03152832,0
2343,0.0,2.3482575,0.0025000002,0.0,0.0,0.0,0.0,0
2344,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2345,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2346,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2347,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2348,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2349,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2350,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2351,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2352,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2353,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2354,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2355,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2356,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2357,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2358,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2359,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2360,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2361,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2362,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2363,-0.67526996,0.3509088,0.05,0.0,0.011847908,0.011847908,0.01879656,0
2364,0.9424309,0.4450222,0.0025000002,0.0010485068,0.0,-0.0010485068,-0.002016064,0
2365,-0.7997509,0.33202058,0.042186733,0.0,0.011202002,0.011202002,0.044579726,0
2366,0.9424309,0.7139337,0.0025000002,0.0016820831,0.0,-0.0016820831,-0.0016749891,0
2367,0.9424309,0.688971,0.0025000002,0.001623269,0.0,-0.001623269,-0.0020724444,0
2368,0.9424309,0.33077714,0.0025000002,0.0007793366,0.0,-0.0007793366,-0.0011759215,0
2369,-0.8462843,0.6747412,0.0025000002,0.0,0.0014275573,0.0014275573,0.001998991,0
2370,0.0,1.4245777,0.0025000002,0.0,0.0,0.0,0.0,0
2371,0.048270136,4.612391,0.05,0.011132037,0.0,-0.011132037,-0.0063543953,0
2372,-0.9503922,1.676176,0.018018294,0.0,0.028703585,0.028703585,0.032017697,0
2373,0.048270147,4.9071484,0.0025000002,0.000592172,0.0,-0.000592172,-0.0003469755,0
2374,0.06050945,4.827953,0.0025000002,0.000730342,0.0,-0.000730342,-0.0005590358,0
2375,-0.84205115,1.2602086,0.012145404,0.0,0.012888218,0.012888218,0.010928392,0
2376,0.0,2.0,0.0025000002,0.0,0.0,0.0,0.0,0
2377,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2378,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2379,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2380,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2381,0.99993885,0.67649144,0.05,0.033822503,0.0,-0.033822503,-0.058386907,0
2382,0.99979264,0.65392196,0.0025000002,0.001634466,0.0,-0.001634466,-0.0019422547,0
2383,0.99993896,0.6756736,0.0025000002,0.0016890811,0.0,-0.0016890811,-0.002799722,0
2384,1.0,0.7352487,0.0025000002,0.0018381218,0.0,-0.0018381218,-0.002014596,0
2385,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2386,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2387,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2388,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2389,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2390,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2391,0.9997302,1.2181194,0.05,0.06088954,0.0,-0.06088954,-0.092733085,0
2392,0.99951667,1.5782486,0.05,0.07887429,0.0,-0.07887429,-0.081910595,0
2393,0.0,2.4216962,0.0025000002,0.0,0.0,0.0,0.0,0
2394,0.0,5.9439473,0.0025000002,0.0,0.0,0.0,0.0,0
2395,0.9997302,4.239506,0.0025000002,0.010595906,0.0,-0.010595906,-0.0075573875,0
2396,0.0,0.0,0.0025000002,0.0,0.0,0.0,0.0,0
2397,1.0,1.0246642,0.05,0.05123321,0.0,-0.05123321,-0.06926577,0
2398,0.0,1.7329854,0.0025000002,0.0,0.0,0.0,0.0,0
2399,0.99999994,1.8469903,0.0025000002,0.004617476,0.0,-0.004617476,-0.00512628,0
2400,0.0,5.584816,0.0025000002,0.0,0.0,0.0,0.0,0
2401,1.0000001,0.7034002,0.05,0.035170015,0.0,-0.035170015,-0.034055866,0
2402,-0.95199054,1.084723,0.0025000002,0.0,0.0025816152,0.0025816152,0.004487861,0
