dataset,seed,edge_src,edge_dst,feature_risk,feature_similarity,confidence_edge_score,raw_stability_score,residualized_stability,stability_residual_final,fo_prune,sr_prune,conf_prune,bad_edge,ambiguity_bucket
Cora,0,306,655,1.0,0.0,1.0692368745803833,0.5223775506019592,0.565483570098877,1.213012933731079,True,True,True,False,2
Cora,0,306,656,0.8525580167770386,0.14744195342063904,0.9240579605102539,0.49304717779159546,0.46971791982650757,0.6718169450759888,False,False,False,False,1
Cora,0,306,719,1.0,0.0,1.0929596424102783,0.5683790445327759,0.6619051098823547,1.262681245803833,True,True,True,False,2
Cora,0,306,887,0.9165942668914795,0.0834057629108429,1.1077544689178467,0.4424251616001129,0.34334230422973633,0.9934771060943604,True,False,True,False,2
Cora,0,306,910,0.9089968800544739,0.09100314229726791,0.921762228012085,0.4713421165943146,0.42168936133384705,0.9779716730117798,False,False,False,False,2
Cora,0,306,958,0.7977113127708435,0.2022887021303177,0.7407258749008179,0.4451873004436493,0.3294220566749573,0.41961225867271423,False,False,False,False,0
Cora,0,306,973,0.817993700504303,0.18200628459453583,0.7961153984069824,0.8106415867805481,0.8929377794265747,0.7643757462501526,False,False,False,False,0
Cora,0,306,1009,0.872311532497406,0.127688467502594,1.027840495109558,0.4569602608680725,0.36979809403419495,0.7184243202209473,False,False,False,False,1
Cora,0,306,1045,0.9089968800544739,0.09100314229726791,1.0639530420303345,0.4322303235530853,0.3095984160900116,0.9220537543296814,False,False,True,False,2
Cora,0,306,1072,0.8134990334510803,0.18650095164775848,0.6961956024169922,0.4451499879360199,0.33073389530181885,0.46693024039268494,False,False,False,False,0
Cora,0,306,1158,0.9148743748664856,0.0851256474852562,0.8691056966781616,0.4901784658432007,0.4764229953289032,1.0534034967422485,True,True,False,False,2
Cora,0,306,1193,0.8601242899894714,0.13987571001052856,0.6836236119270325,0.5651620030403137,0.639530599117279,0.7965344786643982,False,False,False,False,1
Cora,0,306,1245,0.9508526921272278,0.04914731904864311,1.0984257459640503,0.4635223150253296,0.40259453654289246,1.0847241878509521,True,True,True,False,2
Cora,0,306,1251,0.9110891819000244,0.08891084045171738,0.9075139760971069,0.4064423739910126,0.2313971221446991,0.9086618423461914,False,False,False,False,2
Cora,0,306,1346,0.9110891819000244,0.08891084045171738,1.070220708847046,0.5111932158470154,0.5318853855133057,1.0590336322784424,False,True,True,False,2
Cora,0,306,1367,1.0,0.0,1.0173821449279785,0.44590240716934204,0.357408344745636,1.1199073791503906,True,True,False,False,2
Cora,0,306,1483,0.9017053842544556,0.09829463809728622,0.9968661069869995,0.38834714889526367,0.1788499355316162,0.7677100896835327,False,False,False,False,2
Cora,0,306,1490,0.8695652484893799,0.1304347813129425,0.6842066645622253,0.43048185110092163,0.2943663001060486,0.6736753582954407,False,False,False,False,1
Cora,0,306,1551,0.8923236131668091,0.10767637938261032,0.9726696014404297,0.5546269416809082,0.6237154603004456,0.9151664972305298,False,False,False,False,1
Cora,0,306,1572,0.8331884741783142,0.1668115258216858,0.5900808572769165,0.5629854798316956,0.6318052411079407,0.6776291131973267,False,False,False,False,1
Cora,0,306,1584,0.8384854197502136,0.16151456534862518,0.8423948287963867,0.4626913070678711,0.38007432222366333,0.5694555044174194,False,False,False,False,1
Cora,0,306,1640,0.8364278078079224,0.16357216238975525,0.44792652130126953,0.4114529490470886,0.2282632440328598,0.4828912019729614,False,False,False,False,1
Cora,0,306,1651,0.9182139039039612,0.08178608119487762,1.325413465499878,0.5005858540534973,0.5038262605667114,1.080223798751831,True,True,True,False,2
Cora,0,306,1656,0.766873836517334,0.2331261932849884,0.627541720867157,0.44956403970718384,0.33962538838386536,0.3601049482822418,False,False,False,False,0
Cora,0,306,1705,0.9398070573806763,0.06019292399287224,0.9460680484771729,0.4726969003677368,0.42810288071632385,1.060290813446045,True,True,False,False,2
Cora,0,306,1770,0.8086540699005127,0.1913459450006485,0.39209967851638794,0.4805373251438141,0.42824864387512207,0.4989614486694336,False,False,False,False,0
Cora,0,306,1771,0.9089968800544739,0.09100314229726791,1.262189269065857,0.4580572545528412,0.3816048204898834,0.9584213495254517,False,False,True,False,2
Cora,0,306,1772,0.8773208856582642,0.12267912179231644,0.5881494879722595,0.46263590455055237,0.385467529296875,0.7393229007720947,False,False,False,False,1
Cora,0,306,1775,0.9067495465278625,0.09325047582387924,0.8337584137916565,0.4674820005893707,0.4087165594100952,0.9424239993095398,False,False,False,False,2
Cora,0,306,1779,0.7542634010314941,0.24573659896850586,0.28948327898979187,0.5557166337966919,0.6089206337928772,0.47093868255615234,False,False,False,False,0
Cora,0,306,1781,0.8634952902793884,0.13650470972061157,0.6241163015365601,0.49663132429122925,0.4813060164451599,0.7381932735443115,False,False,False,False,1
Cora,0,306,1782,0.9110891819000244,0.08891084045171738,0.9109393954277039,0.4442428946495056,0.34749653935432434,0.9670395255088806,False,False,False,False,2
Cora,0,306,1787,0.9067495465278625,0.09325047582387924,0.954157829284668,0.5691207647323608,0.6566576361656189,1.0665037631988525,False,True,False,False,2
Cora,0,306,1797,0.8695652484893799,0.1304347813129425,1.0225566625595093,0.4077501595020294,0.22483782470226288,0.6389657855033875,False,False,False,False,1
Cora,0,306,1798,0.8436142206192017,0.15638580918312073,0.8533633947372437,0.4527217745780945,0.35544055700302124,0.5747758150100708,False,False,False,False,1
Cora,0,306,1799,0.9017053842544556,0.09829463809728622,1.1745134592056274,0.48284921050071716,0.45055022835731506,0.903669536113739,False,False,True,False,2
Cora,0,306,1802,0.7362477779388428,0.26375219225883484,0.564791202545166,0.5682130455970764,0.6319509744644165,0.4551781713962555,False,False,False,False,0
Cora,0,306,1804,0.8957427740097046,0.10425720363855362,1.0160337686538696,0.5777737498283386,0.6667881011962891,0.9573827981948853,False,False,False,False,1
Cora,0,306,1805,0.8634952902793884,0.13650470972061157,0.790795087814331,0.520780086517334,0.5435463786125183,0.7693499326705933,False,False,False,False,1
Cora,0,306,1856,0.9521635174751282,0.047836486250162125,1.0216820240020752,0.4471530318260193,0.359011709690094,1.072279691696167,True,True,False,False,2
Cora,0,306,2045,0.9089968800544739,0.09100314229726791,0.8186720609664917,0.4100317656993866,0.24145469069480896,0.8886377811431885,False,False,False,False,2
Cora,0,306,2046,0.8695652484893799,0.1304347813129425,0.7233073115348816,0.4979270398616791,0.4853873550891876,0.769331693649292,False,False,False,False,1
Cora,0,306,2048,1.0,0.0,1.4083521366119385,0.43431195616722107,0.3233729302883148,1.1175205707550049,True,True,True,False,2
Cora,0,306,2078,0.9089968800544739,0.09100314229726791,0.9916915893554688,0.5753640532493591,0.667808473110199,1.1018693447113037,False,True,False,False,2
Cora,0,306,2080,0.7308090925216675,0.2691909372806549,0.14630857110023499,0.4368114769458771,0.3006340563297272,0.2835981249809265,False,False,False,False,0
Cora,0,306,2084,0.8564905524253845,0.14350946247577667,0.951752781867981,0.4528796672821045,0.358210027217865,0.637070894241333,False,False,False,False,1
Cora,0,306,2085,0.9555445909500122,0.04445542022585869,1.0818452835083008,0.38899949193000793,0.18817870318889618,1.0056482553482056,True,False,True,False,2
Cora,0,306,2086,0.9017053842544556,0.09829463809728622,0.996137261390686,0.44527751207351685,0.3464761972427368,0.8518329858779907,False,False,False,False,2
Cora,0,306,2087,0.9067495465278625,0.09325047582387924,1.066503882408142,0.4332593083381653,0.31222212314605713,0.8946505188941956,False,False,True,False,2
Cora,0,306,2088,0.8564905524253845,0.14350946247577667,0.9510239362716675,0.46075353026390076,0.3773048520088196,0.6466912031173706,False,False,False,False,1
Cora,0,306,2089,0.7202485799789429,0.27975142002105713,0.5029881000518799,0.4158809781074524,0.23001238703727722,0.23349244892597198,False,False,False,False,0
Cora,0,306,2090,0.9130434989929199,0.08695651590824127,1.0634793043136597,0.4703255891799927,0.4190656542778015,1.0183659791946411,True,False,True,False,2
Cora,0,306,2091,0.7020602226257324,0.2979397773742676,0.5425989031791687,0.5615758895874023,0.6191239356994629,0.40733182430267334,False,False,False,False,0
Cora,0,307,991,0.7705842852592468,0.22941572964191437,0.2595656216144562,0.5067837238311768,0.4949347674846649,0.19389985501766205,False,False,False,False,0
Cora,0,308,350,0.8994961977005005,0.10050378739833832,0.6945192813873291,0.45745784044265747,0.37635740637779236,0.841338038444519,False,False,False,False,1
Cora,0,308,1253,0.7332674860954285,0.26673251390457153,0.2615334093570709,0.37383130192756653,0.1276146024465561,0.20036804676055908,False,False,False,False,0
Cora,0,308,1670,0.9046537280082703,0.09534625709056854,0.8215508460998535,0.3028949797153473,0.06952846050262451,0.7506558895111084,False,False,False,False,2
Cora,0,308,2045,0.9534757733345032,0.046524208039045334,0.9722687602043152,0.3934585452079773,0.19918373227119446,1.0022411346435547,True,False,False,False,2
Cora,0,309,383,0.9443585276603699,0.05564149096608162,1.1037095785140991,0.3242759108543396,0.09518256038427353,0.8523066639900208,True,False,True,False,2
Cora,0,309,2268,0.9482912421226501,0.05170877277851105,1.1124188899993896,0.2912266254425049,0.0661759302020073,0.9012280106544495,True,False,True,False,2
Cora,0,309,2305,1.0,0.0,1.139967918395996,0.29866698384284973,0.07317250967025757,0.9769877195358276,True,False,True,False,2
Cora,0,310,352,1.0,0.0,1.1307848691940308,0.5511981248855591,0.6289628744125366,1.2403432130813599,True,True,True,False,2
Cora,0,310,875,0.8377785682678223,0.16222143173217773,0.5896435976028442,0.6037414073944092,0.7016981244087219,0.7254754900932312,False,False,False,False,1
Cora,0,310,892,0.6842105388641357,0.31578946113586426,0.5374608039855957,0.6046885251998901,0.689964234828949,0.4263173043727875,False,False,False,False,0
Cora,0,310,990,0.9541168808937073,0.045883145183324814,1.3301873207092285,0.5162412524223328,0.5492311120033264,1.1787588596343994,True,True,True,False,2
Cora,0,310,1241,0.6922065019607544,0.3077934980392456,0.37508198618888855,0.6293065547943115,0.720064103603363,0.4483456015586853,False,False,False,False,0
Cora,0,310,1272,0.7774340510368347,0.22256596386432648,0.33700165152549744,0.5772585272789001,0.6486407518386841,0.5349463820457458,False,False,False,False,0
Cora,0,310,1331,0.7554420232772827,0.24455797672271729,0.5625683069229126,0.5877983570098877,0.6632898449897766,0.500856339931488,False,False,False,False,0
Cora,0,310,1581,0.8918523788452148,0.10814762115478516,0.8027111291885376,0.521554708480835,0.5506158471107483,0.8760294318199158,False,False,False,False,1
Cora,0,310,1815,0.7608175277709961,0.23918244242668152,0.42864951491355896,0.5631424784660339,0.6250272989273071,0.49138182401657104,False,False,False,False,0
Cora,0,310,1944,0.9459261894226074,0.05407381057739258,1.0104219913482666,0.5584896802902222,0.6415712833404541,1.1789227724075317,True,True,False,False,2
Cora,0,310,1945,0.9473684430122375,0.052631575614213943,1.0098752975463867,0.5180317759513855,0.552146315574646,1.1422090530395508,True,True,False,False,2
Cora,0,310,1946,1.0,0.0,1.0815538167953491,0.5480769872665405,0.6208730936050415,1.2632460594177246,True,True,True,False,2
Cora,0,310,1947,0.8947368264198303,0.10526315122842789,0.7469571828842163,0.5560651421546936,0.6275781393051147,0.9347896575927734,False,False,False,False,1
Cora,0,310,1948,0.8564905524253845,0.14350946247577667,0.71492600440979,0.5375556945800781,0.5799868702888489,0.748013973236084,False,False,False,False,1
Cora,0,310,1949,0.8330755233764648,0.16692447662353516,0.5856715440750122,0.5874029397964478,0.6702864170074463,0.6953939199447632,False,False,False,False,1
Cora,0,310,1950,0.7705842852592468,0.22941572964191437,0.27979010343551636,0.4907001256942749,0.4524451494216919,0.4205414652824402,False,False,False,False,0
Cora,0,311,343,0.5999011993408203,0.4000987708568573,0.43539097905158997,0.6776725649833679,0.7707163691520691,0.035638801753520966,False,False,False,False,0
Cora,0,311,690,0.5999011993408203,0.4000988006591797,0.4788280725479126,0.8290289640426636,0.8935208320617676,0.035711683332920074,False,False,False,False,0
Cora,0,311,1132,0.744623064994812,0.255376935005188,0.5321769714355469,0.5995690822601318,0.6838422417640686,0.15315937995910645,False,False,False,False,0
Cora,0,311,1865,0.782608687877655,0.21739129722118378,0.5447853803634644,0.6107206344604492,0.7038116455078125,0.3946687579154968,False,False,False,False,0
Cora,0,312,1610,1.0,0.0,1.1598279476165771,0.2528578042984009,0.04904890060424805,0.9569090604782104,True,False,True,False,2
Cora,0,312,1722,0.95652174949646,0.043478257954120636,1.1870125532150269,0.4987431466579437,0.5010567307472229,1.1649842262268066,True,True,True,False,2
Cora,0,312,1740,0.9340619444847107,0.06593804806470871,1.1582610607147217,0.31206002831459045,0.08352160453796387,0.8827526569366455,True,False,True,False,2
Cora,0,313,2296,0.8377785682678223,0.16222143173217773,0.6018147468566895,0.657351016998291,0.7623350620269775,0.5663763284683228,False,False,False,False,1
Cora,0,314,1623,1.0,0.0,1.3497192859649658,0.4475913941860199,0.3624371290206909,1.1258835792541504,True,True,True,False,2
Cora,0,314,2000,0.8860394358634949,0.11396057158708572,0.9229283332824707,0.5433489680290222,0.5960935354232788,0.8727679252624512,False,False,False,False,1
Cora,0,315,408,0.7837047576904297,0.2162952423095703,0.23030389845371246,0.4005972445011139,0.193936288356781,0.319072961807251,False,False,False,False,0
Cora,0,315,423,0.6482367515563965,0.3517632484436035,0.06420814990997314,0.34744349122047424,0.08906055986881256,0.09931856393814087,False,False,False,False,0
Cora,0,315,1602,0.7051160931587219,0.2948839068412781,0.10443844646215439,0.4255848526954651,0.2607681453227997,0.22983017563819885,False,False,False,False,0
Cora,0,315,1921,0.8994961977005005,0.10050378739833832,0.8105822801589966,0.5349381566047668,0.5813716053962708,0.9445375204086304,False,False,False,False,1
Cora,0,315,2232,0.5783629417419434,0.42163705825805664,0.1285620480775833,0.35248419642448425,0.09401647001504898,0.07517673075199127,False,False,False,False,0
Cora,0,316,598,0.7824029326438904,0.21759706735610962,0.3334304988384247,0.338228315114975,0.08563515543937683,0.26029443740844727,False,False,False,False,0
Cora,0,316,766,0.9166666865348816,0.0833333283662796,1.0257998704910278,0.3745218813419342,0.15297718346118927,0.9003899097442627,True,False,False,False,2
Cora,0,316,845,0.7278344631195068,0.27216553688049316,0.44012826681137085,0.3995480537414551,0.1867939531803131,0.22266961634159088,False,False,False,False,0
Cora,0,316,920,0.8259223699569702,0.17407764494419098,0.42249107360839844,0.4957273602485657,0.4729975759983063,0.5741928219795227,False,False,False,False,1
Cora,0,316,1073,0.9148743748664856,0.0851256474852562,1.047263264656067,0.3438774049282074,0.1157350018620491,0.8730230927467346,True,False,False,False,2
Cora,0,316,1297,0.6666666865348816,0.3333333134651184,0.45160698890686035,0.3850908875465393,0.1467822939157486,0.1422818899154663,False,False,False,False,0
Cora,0,316,1821,0.8694417476654053,0.13055823743343353,0.9049267768859863,0.5869677662849426,0.6758982539176941,0.8624371290206909,False,False,False,False,1
Cora,0,316,1868,0.744623064994812,0.255376935005188,0.3712557256221771,0.4367941617965698,0.30114421248435974,0.3039683699607849,False,False,False,False,0
Cora,0,316,2004,0.8218258619308472,0.17817415297031403,0.5130091905593872,0.3369510769844055,0.08840463310480118,0.3710553050041199,False,False,False,False,0
Cora,0,317,1624,0.9122942090034485,0.08770579844713211,1.1795786619186401,0.38489431142807007,0.17586180567741394,0.8863785266876221,False,False,True,False,2
Cora,0,317,1785,0.7735446095466614,0.22645540535449982,0.5443116426467896,0.3126652240753174,0.05990816652774811,0.2169666886329651,False,False,False,False,0
Cora,0,318,563,0.48712241649627686,0.5128775835037231,0.3789811134338379,0.14639268815517426,0.00014576196554116905,0.013391880318522453,False,False,False,False,0
Cora,0,318,1701,0.9067495465278625,0.09325047582387924,0.9539756774902344,0.5309914350509644,0.5774360299110413,1.026820182800293,False,False,False,False,2
Cora,0,318,2045,0.9089968800544739,0.09100314229726791,0.9612637162208557,0.4899863302707672,0.4746738374233246,1.0053203105926514,False,False,False,False,2
Cora,0,319,1205,0.8134990334510803,0.18650095164775848,0.514940619468689,0.44015616178512573,0.3176153302192688,0.4605531692504883,False,False,False,False,0
Cora,0,320,348,1.0,0.0,1.226805567741394,0.8315503597259521,0.9293782711029053,0.9258800148963928,True,False,True,False,2
Cora,0,320,1597,1.0,0.0,1.1780482530593872,0.34644612669944763,0.12258581072092056,0.9749653339385986,True,False,True,False,2
Cora,0,321,1083,0.8890599608421326,0.11094003915786743,0.680489718914032,0.23722602427005768,0.029954083263874054,0.6049485802650452,False,False,False,False,1
Cora,0,321,1450,0.791485607624054,0.20851440727710724,0.2831061780452728,0.33184316754341125,0.07790976762771606,0.27722102403640747,False,False,False,False,0
Cora,0,323,498,1.0,0.0,1.1773922443389893,0.8641163110733032,0.9444646835327148,1.4008089303970337,True,True,True,False,2
Cora,0,323,2020,1.0,0.0,1.0288608074188232,0.5424115061759949,0.6088477373123169,1.2598389387130737,True,True,True,False,2
Cora,0,323,2022,0.8536149859428406,0.14638499915599823,0.9253333806991577,0.7964257001876831,0.8882734179496765,0.8905327320098877,False,False,False,False,1
Cora,0,324,827,0.9523809552192688,0.0476190447807312,1.119123935699463,0.7290284633636475,0.8529990315437317,1.3235368728637695,True,True,True,False,2
Cora,0,324,2156,0.7724921703338623,0.22750785946846008,0.5989359021186829,1.0687730312347412,0.9766780734062195,0.4436812102794647,False,False,False,False,0
Cora,0,324,2194,0.8604273796081543,0.1395726203918457,0.7520588636398315,0.7514041662216187,0.8570075035095215,0.6986188888549805,False,False,False,False,1
Cora,0,325,787,0.8218258619308472,0.17817415297031403,0.6437212824821472,1.1192713975906372,0.9876102209091187,0.8200750350952148,False,False,False,False,0
Cora,0,325,1848,0.9554564356803894,0.044543538242578506,1.1925514936447144,1.0004864931106567,0.9871000051498413,1.4039428234100342,True,True,True,False,2
Cora,0,326,1358,0.7171573042869568,0.2828426957130432,0.5806063413619995,0.42642390727996826,0.2664528787136078,0.24772246181964874,False,False,False,False,0
Cora,0,326,1754,0.8804771304130554,0.11952286958694458,0.6762990951538086,0.40239468216896057,0.21259382367134094,0.6611944437026978,False,False,False,False,1
Cora,0,327,928,0.800000011920929,0.19999998807907104,0.4445739984512329,0.6520060896873474,0.7512571811676025,0.6385284662246704,False,False,False,False,0
Cora,0,327,1325,0.8651600480079651,0.1348399668931961,0.6464543342590332,0.47348034381866455,0.41629618406295776,0.7158734798431396,False,False,False,False,1
Cora,0,327,1996,0.7418011426925659,0.25819888710975647,0.301909476518631,0.5279971361160278,0.5475548505783081,0.42159825563430786,False,False,False,False,0
Cora,0,327,2063,0.7000000476837158,0.29999998211860657,0.4020479619503021,0.741566002368927,0.8341957330703735,0.5131549835205078,False,False,False,False,0
Cora,0,327,2064,0.6000000238418579,0.3999999761581421,0.4303986430168152,0.43798425793647766,0.3007798194885254,0.18670284748077393,False,False,False,False,0
Cora,0,328,951,1.0,0.0,1.122330665588379,0.42476364970207214,0.290503591299057,1.0801873207092285,True,True,True,False,2
Cora,0,328,1250,0.8974021673202515,0.10259783267974854,0.8701260685920715,0.3285898268222809,0.09190291911363602,0.6369069218635559,False,False,False,False,1
Cora,0,329,1798,0.8125,0.1875,0.6716346740722656,0.4925920367240906,0.4622840881347656,0.5288426280021667,False,False,False,False,0
Cora,0,329,2598,0.9375,0.0625,1.32789146900177,0.5030933022499084,0.5124990940093994,1.0999743938446045,True,True,True,False,2
Cora,0,330,1505,0.9574371576309204,0.0425628237426281,1.221230149269104,0.8255884647369385,0.9268274307250977,1.3786895275115967,True,True,True,False,2
Cora,0,330,2123,0.5743717551231384,0.4256282448768616,0.4569273293018341,0.8991795778274536,0.9220901727676392,0.4876466393470764,False,False,False,False,0
Cora,0,331,1527,0.8093074560165405,0.19069251418113708,0.4666569232940674,0.6856482625007629,0.7894468307495117,0.6835507154464722,False,False,False,False,0
Cora,0,331,2480,0.8532652258872986,0.1467347890138626,0.630274772644043,0.5048921704292297,0.5001822113990784,0.5664856433868408,False,False,False,False,1
Cora,0,332,665,0.822178304195404,0.17782168090343475,0.3758472204208374,0.5013189315795898,0.48888564109802246,0.5742839574813843,False,False,False,False,0
Cora,0,332,2003,0.817993700504303,0.18200628459453583,0.41676992177963257,0.5209330320358276,0.5371328592300415,0.5871838331222534,False,False,False,False,0
Cora,0,332,2122,0.872311532497406,0.127688467502594,0.6061875820159912,0.46745020151138306,0.402303010225296,0.7348407506942749,False,False,False,False,1
Cora,0,332,2615,0.7724921703338623,0.22750785946846008,0.4497849941253662,0.48225876688957214,0.42985203862190247,0.41447412967681885,False,False,False,False,0
Cora,0,333,1358,0.8322949409484863,0.16770508885383606,0.8452736139297485,0.5296282172203064,0.5598717331886292,0.6355586051940918,False,False,False,False,1
Cora,0,333,1694,0.9306624531745911,0.06933752447366714,1.0401573181152344,0.6420607566833496,0.7636469602584839,1.22050142288208,True,True,False,False,2
Cora,0,334,693,0.7891814708709717,0.21081852912902832,0.5317760705947876,0.6804012060165405,0.7798265218734741,0.6228408813476562,False,False,False,False,0
Cora,0,334,1013,0.850928783416748,0.14907120168209076,0.7425843477249146,0.7107373476028442,0.8193280100822449,0.8425588607788086,False,False,False,False,1
Cora,0,335,1701,1.0,0.0,1.2093141078948975,0.4359310269355774,0.32854747772216797,1.110870122909546,True,True,True,False,2
Cora,0,335,1986,1.0,0.0,1.1278332471847534,0.5852175354957581,0.6909846067428589,1.2997593879699707,True,True,True,False,2
Cora,0,336,1944,0.75,0.25,0.5492675304412842,0.3221566379070282,0.06566576659679413,0.1790868043899536,False,False,False,False,0
Cora,0,336,1950,0.858578622341156,0.1414213627576828,0.811238169670105,0.5480125546455383,0.6012681126594543,0.6225857734680176,False,False,False,False,1
Cora,0,337,1214,0.8974021673202515,0.10259783267974854,0.7189344167709351,0.43449512124061584,0.3126594126224518,0.7933094501495361,False,False,False,False,1
Cora,0,337,1358,0.8999999761581421,0.09999999403953552,1.0303913354873657,0.45958903431892395,0.38196924328804016,0.8579002618789673,False,False,False,False,1
Cora,0,337,1499,0.7139612436294556,0.28603875637054443,0.16678813099861145,0.2724820077419281,0.028860868886113167,0.12457182258367538,False,False,False,False,0
Cora,0,337,1776,0.8974021673202515,0.10259783267974854,0.7101887464523315,0.29161909222602844,0.05794038251042366,0.6668063402175903,False,False,False,False,1
Cora,0,338,1413,0.9021767973899841,0.09782319515943527,0.7843087315559387,0.48851120471954346,0.4670213460922241,0.7995590567588806,False,False,False,False,2
Cora,0,338,1542,0.9046537280082703,0.09534625709056854,0.8283652663230896,0.4472637474536896,0.353254109621048,0.8924640417098999,False,False,False,False,2
Cora,0,338,1934,0.9555445909500122,0.04445542022585869,1.039355754852295,0.2542170584201813,0.04883025959134102,0.9236935973167419,True,False,False,False,2
Cora,0,339,813,0.7977113127708435,0.2022887021303177,0.5533488988876343,0.5327811241149902,0.5622038841247559,0.5360395908355713,False,False,False,False,0
Cora,0,340,584,0.9047619104385376,0.0952380895614624,1.0630784034729004,0.6984812021255493,0.817505955696106,1.13295316696167,False,True,True,False,2
Cora,0,340,2463,0.6495617032051086,0.35043829679489136,0.49329492449760437,0.5334811806678772,0.5571022033691406,0.33432328701019287,False,False,False,False,0
Cora,0,341,613,0.858578622341156,0.141421377658844,0.7537351250648499,0.5387073755264282,0.5829020738601685,0.7634465098381042,False,False,False,False,1
Cora,0,341,1358,0.8418861031532288,0.15811389684677124,0.8793454766273499,0.5191871523857117,0.5354565978050232,0.6553457975387573,False,False,False,False,1
Cora,0,341,1389,0.6464465856552124,0.3535534143447876,0.3821878731250763,0.5719940066337585,0.6343560814857483,0.3710553050041199,False,False,False,False,0
Cora,0,341,1546,0.8285014033317566,0.1714985966682434,0.532067596912384,0.5612568855285645,0.6278696656227112,0.6598280072212219,False,False,False,False,1
Cora,0,341,2045,0.897131085395813,0.10286889970302582,0.8836818933486938,0.5321856141090393,0.5745207667350769,0.9192478060722351,False,False,False,False,1
Cora,0,342,1072,0.9024100303649902,0.09758999943733215,1.1799067258834839,0.5087855458259583,0.5219007134437561,0.9516798853874207,False,False,True,False,2
Cora,0,342,1512,0.9024100303649902,0.09758999943733215,1.1717075109481812,0.8951897621154785,0.9462137818336487,0.9283033013343811,False,False,True,False,2
Cora,0,343,1701,0.9046537280082703,0.09534625709056854,1.119415521621704,0.6732416152954102,0.7918518781661987,1.1119632720947266,False,True,True,False,2
Cora,0,344,389,0.9444444179534912,0.0555555634200573,1.125683307647705,0.660338819026947,0.7842722535133362,1.245262622833252,True,True,True,False,2
Cora,0,344,441,1.0,0.0,1.0371328592300415,0.5624487400054932,0.6518474817276001,1.253735065460205,True,True,False,False,2
Cora,0,344,661,0.8377785682678223,0.16222143173217773,0.4499672055244446,0.6244221329689026,0.7248742580413818,0.7370271682739258,False,False,False,False,1
Cora,0,344,854,0.798992395401001,0.20100757479667664,0.4039064049720764,0.6733070015907288,0.7750892639160156,0.6445776224136353,False,False,False,False,0
Cora,0,344,2323,0.7891814708709717,0.21081852912902832,0.6698490977287292,0.6842119097709656,0.7853654623031616,0.6265395879745483,False,False,False,False,0
Cora,0,345,833,0.6688669323921204,0.33113306760787964,0.527621865272522,0.5134851336479187,0.5084177255630493,0.06971065700054169,False,False,False,False,0
Cora,0,346,999,0.75,0.2499999850988388,0.343779593706131,0.43541955947875977,0.2977188229560852,0.31114715337753296,False,False,False,False,0
Cora,0,346,1358,0.8999999761581421,0.09999999403953552,1.1560745239257812,0.40636682510375977,0.22571240365505219,0.7798082828521729,False,False,True,False,1
Cora,0,347,408,0.754744291305542,0.2452557235956192,0.17360250651836395,0.40259236097335815,0.19685153663158417,0.26597917079925537,False,False,False,False,0
Cora,0,347,423,0.6011379957199097,0.39886200428009033,0.04780992493033409,0.3505435287952423,0.09226732701063156,0.03662269562482834,False,False,False,False,0
Cora,0,347,525,0.632116436958313,0.3678835928440094,0.05976240336894989,0.43218594789505005,0.281830757856369,0.18724946677684784,False,False,False,False,0
Cora,0,348,1643,0.5991081595420837,0.40089184045791626,0.4832373559474945,0.9077221751213074,0.9262444376945496,0.266033798456192,False,False,False,False,0
Cora,0,348,2248,0.6814889907836914,0.3185110092163086,0.5161431431770325,0.8314603567123413,0.8975293040275574,0.30225563049316406,False,False,False,False,0
Cora,0,348,2250,0.8456966876983643,0.15430334210395813,0.8174331188201904,0.775452196598053,0.8746446967124939,0.6218751668930054,False,False,False,False,1
Cora,0,349,419,0.7388834953308105,0.26111647486686707,0.550652265548706,0.8440878391265869,0.9064207673072815,0.5967130661010742,False,False,False,False,0
Cora,0,349,465,0.8994961977005005,0.10050378739833832,1.1211282014846802,0.8348655104637146,0.9196122288703918,1.1131477355957031,False,True,True,False,1
Cora,0,349,2427,0.9545454382896423,0.04545454680919647,1.2077107429504395,0.7593622207641602,0.8828073740005493,1.3498103618621826,True,True,True,False,2
Cora,0,350,406,0.9428337812423706,0.0571662001311779,0.9326943755149841,0.39923402667045593,0.215436190366745,0.9583302736282349,True,False,False,False,2
Cora,0,350,656,1.0,0.0,1.183915138244629,0.4734013080596924,0.43378761410713196,1.1478936672210693,True,True,True,False,2
Cora,0,350,1623,0.8639172315597534,0.13608276844024658,0.5303184986114502,0.385005384683609,0.1643466204404831,0.5877304673194885,False,False,False,False,1
Cora,0,350,1640,0.8613249063491821,0.13867506384849548,0.5280956029891968,0.41210493445396423,0.23584285378456116,0.6063151359558105,False,False,False,False,1
Cora,0,350,1775,0.7891814708709717,0.21081852912902832,0.2492893934249878,0.47400379180908203,0.4068216383457184,0.43693971633911133,False,False,False,False,0
Cora,0,350,1778,0.9518874883651733,0.048112522810697556,0.9651263952255249,0.40471041202545166,0.23088695108890533,1.0070147514343262,True,False,False,False,2
Cora,0,350,1782,0.9497480988502502,0.05025189369916916,0.9548501968383789,0.4277752935886383,0.30048829317092896,1.0269477367401123,True,False,False,False,2
Cora,0,350,2084,0.8918523788452148,0.10814762115478516,1.0297354459762573,0.4366782009601593,0.31790685653686523,0.7599846720695496,False,False,False,False,1
Cora,0,350,2085,0.8994961977005005,0.10050378739833832,0.7276437282562256,0.3845740556716919,0.16901099681854248,0.7385029792785645,False,False,False,False,1
